Case Record ID,Campaign Code
500PU00001020I7YAI,WCFSB
500PU000010289AYAQ,WCFSB
500PU0000102NmRYAU,WCFSB
500PU0000102MDiYAM,WCFSB
500PU0000102IA6YAM,WCFSB
500PU0000101zVfYAI,WCFSB
500PU0000101vNHYAY,WCFSB
500PU0000102W9oYAE,WCFSB
500PU0000101m2AYAQ,WCFSB
500PU0000101xSLYAY,WCFSB
500PU0000101jPJYAY,WCFSB
500PU0000102HyrYAE,WCFSB
500PU00001020d0YAA,WCFSB
500PU0000102BZzYAM,WCFSB
500PU0000102R3gYAE,WCFSB
500PU0000102bRCYAY,WCFSB
500PU0000102XU3YAM,WCFSB
500PU0000101ykwYAA,WCFSB
500PU0000102JuEYAU,WCFSB
500PU0000102WJUYA2,WCFSB
500PU0000102bz3YAA,WCFSB
500PU0000102U6OYAU,WCFSB
500PU0000102ItLYAU,WCFSB
500PU0000102YOWYA2,MVFSB
500PU0000101t6qYAA,MVFSB
500PU0000102QadYAE,MVFSB
500PU0000101OXnYAM,MVFSB
500PU0000102Z2oYAE,MVFSB
500PU0000102JZBYA2,MVFSB
500PU0000101GezYAE,WCFSB
500PU0000102TINYA2,MVFSB
500PU0000102Q61YAE,MVFSB
500PU0000102AVrYAM,MVFSB
500PU0000102VIYYA2,MVFSB
500PU0000101xDlYAI,MVFSB
500PU0000102buDYAQ,MVFSB
500PU0000102YUwYAM,MVFSB
500PU00001024wiYAA,MVFSB
500PU0000102AqrYAE,MVFSB
500PU00001024WwYAI,WCFSB
500PU0000101hH6YAI,WCFSB
500PU0000102JatYAE,MVFSB
500PU0000100J8gYAE,WCFSB
500PU0000101oASYAY,WCFSB
500PU0000102VqRYAU,MVFSB
500PU0000101q4EYAQ,MVFSB
500PU00001026FNYAY,MVFSB
500PU0000102HApYAM,MVFSB
500PU0000102JxPYAU,WCFSB
500PU0000102CnqYAE,WCFSB
500PU0000101qDpYAI,WCFSB
500PU0000101XG3YAM,MVFSB
500PU0000102VglYAE,WCFSB
500PU0000101mrtYAA,WCFSB
500PU0000101rA3YAI,MVFSB
500PU0000102DP1YAM,MVFSB
500PU0000102B5LYAU,MVFSB
500PU0000101CtBYAU,MVFSB
500PU0000102bpNYAQ,WCFSB
500PU00001022N9YAI,WCFSB
500PU0000102OfIYAU,MVFSB
500PU0000102R3eYAE,MVFSB
500PU0000102LCnYAM,MVFSB
500PU0000102XqgYAE,MVFSB
500PU00001027pnYAA,MVFSB
500PU0000102N3KYAU,MVFSB
500PU0000102atKYAQ,MVFSB
500PU0000102bm9YAA,MVFSB
500PU00001026CAYAY,MVFSB
500PU0000102YrXYAU,MVFSB
500PU0000102QdwYAE,MVFSB
500PU0000102MSFYA2,MVFSB
500PU0000102DghYAE,MVFSB
500PU0000102FtoYAE,MVFSB
500PU0000101weHYAQ,MVFSB
500PU00001022BsYAI,MVFSB
500PU0000101ywCYAQ,MVFSB
500PU0000102ZFiYAM,MVFSB
500PU0000102PzbYAE,MVFSB
500PU0000102Je2YAE,MVFSB
500PU0000102XqfYAE,MVFSB
500PU0000102bXdYAI,MVFSB
500PU0000101yWNYAY,MVFSB
500PU0000101saZYAQ,MVFSB
500PU0000102BS1YAM,MVFSB
500PU00001028p0YAA,MVFSB
500PU0000102NJRYA2,MVFSB
500PU0000102EGAYA2,MVFSB
500PU0000102SisYAE,MVFSB
500PU0000101iORYAY,MVFSB
500PU0000102SCeYAM,MVFSB
500PU0000101npWYAQ,MVFSB
500PU00001028NjYAI,MVFSB
500PU0000102EhZYAU,MVFSB
500PU0000101n4kYAA,MVFSB
500PU0000101jsHYAQ,MVFSB
500PU0000102bRBYAY,MVFSB
500PU0000101WyJYAU,MVFSB
500PU0000102bPZYAY,MVFSB
500PU0000102ZpCYAU,MVFSB
500PU0000102G0CYAU,MVFSB
500PU00001029YHYAY,MVFSB
500PU0000102PbPYAU,MVFSB
500PU0000101sh7YAA,MVFSB
500PU0000101OkjYAE,MVFSB
500PU0000101pHnYAI,MVFSB
500PU0000101vqKYAQ,MVFSB
500PU00001025uOYAQ,MVFSB
500PU0000102bMLYAY,MVFSB
500PU00001020uoYAA,MVFSB
500PU0000102bJ7YAI,MVFSB
500PU00001024ALYAY,MVFSB
500PU0000102bHVYAY,WCFSB
500PU0000102FouYAE,MVFSB
500PU0000102KRzYAM,MVFSB
500PU00001022uvYAA,MVFSB
500PU0000101DkTYAU,MVFSB
500PU0000101rOUYAY,WCFSB
500PU0000101mLcYAI,WCFSB
500PU0000101nmHYAQ,WCFSB
500PU0000101tExYAI,MVFSB
500PU0000101r6lYAA,WCFSB
500PU0000102FVbYAM,WCFSB
500PU0000102b9RYAQ,MVFSB
500PU0000101va7YAA,MVFSB
500PU0000102POSYA2,MVFSB
500PU0000102OnOYAU,MVFSB
500PU0000101ChoYAE,MVFSB
500PU0000102abaYAA,MVFSB
500PU0000101zAmYAI,MVFSB
500PU0000101kbbYAA,MVFSB
500PU0000101p4sYAA,MVFSB
500PU0000101r55YAA,MVFSB
500PU0000102UPjYAM,MVFSB
500PU0000102TqEYAU,MVFSB
500PU0000102b6DYAQ,MVFSB
500PU0000101z4DYAQ,MVFSB
500PU00001021CVYAY,MVFSB
500PU0000101nhTYAQ,MVFSB
500PU0000102YpvYAE,MVFSB
500PU0000102DggYAE,MVFSB
500PU0000101BkFYAU,MVFSB
500PU0000102WPvYAM,MVFSB
500PU0000102b4bYAA,MVFSB
500PU0000101oaFYAQ,MVFSB
500PU0000102W9mYAE,MVFSB
500PU0000102EeOYAU,MVFSB
500PU0000102G52YAE,MVFSB
500PU0000102AvjYAE,MVFSB
500PU0000101WbtYAE,MVFSB
500PU0000101a1DYAQ,MVFSB
500PU00001029JjYAI,MVFSB
500PU00001026c3YAA,MVFSB
500PU0000102PHzYAM,MVFSB
500PU00001028nVYAQ,MVFSB
500PU0000102aeoYAA,MVFSB
500PU0000102QCTYA2,MVFSB
500PU00001029YGYAY,MVFSB
500PU0000102aJrYAI,MVFSB
500PU0000102EEUYA2,MVFSB
500PU0000101OfuYAE,MVFSB
500PU0000101fIQYAY,MVFSB
500PU00001028NiYAI,MVFSB
500PU0000101nBBYAY,MVFSB
500PU0000102AKgYAM,MVFSB
500PU0000102J4XYAU,WCFSB
500PU0000101koOYAQ,WCFSB
500PU0000102A1EYAU,MVFSB
500PU0000102WGGYA2,WCFSB
500PU0000102DDbYAM,WCFSB
500PU0000102MDhYAM,WCFSB
500PU0000101viGYAQ,MVFSB
500PU0000101hdeYAA,MVFSB
500PU0000102FAYYA2,WCFSB
500PU0000101lquYAA,WCFSB
500PU000010293cYAA,MVFSB
500PU0000102WbDYAU,MVFSB
500PU0000102Q19YAE,WCFSB
500PU0000102aoTYAQ,WCFSB
500PU0000102X97YAE,WCFSB
500PU00001027BSYAY,WCFSB
500PU0000101zfLYAQ,MVFSB
500PU0000101Q6aYAE,WCFSB
500PU0000102NT8YAM,WCFSB
500PU0000102IjcYAE,MVFSB
500PU0000102LhRYAU,MVFSB
500PU00001022zsYAA,MVFSB
500PU0000101DkSYAU,MVFSB
500PU0000102RJrYAM,MVFSB
500PU0000102BAEYA2,MVFSB
500PU0000102YDCYA2,MVFSB
500PU0000102CXjYAM,MVFSB
500PU00001026C9YAI,MVFSB
500PU0000102FgsYAE,MVFSB
500PU0000102U80YAE,MVFSB
500PU0000102GTEYA2,MVFSB
500PU0000102QdvYAE,MVFSB
500PU000010278IYAQ,MVFSB
500PU00001028h0YAA,MVFSB
500PU00001023cUYAQ,MVFSB
500PU0000101xs4YAA,MVFSB
500PU0000102QM6YAM,MVFSB
500PU0000102RmoYAE,MVFSB
500PU0000102CXiYAM,MVFSB
500PU0000102DTkYAM,MVFSB
500PU0000102Z1CYAU,WCFSB
500PU0000102QNnYAM,WCFSB
500PU0000102NmQYAU,MVFSB
500PU0000102XkBYAU,MVFSB
500PU0000101jnaYAA,MVFSB
500PU0000102Cz8YAE,MVFSB
500PU0000101YFRYA2,MVFSB
500PU00001021pBYAQ,MVFSB
500PU0000102UrCYAU,MVFSB
500PU0000101y8AYAQ,MVFSB
500PU0000102XiZYAU,MVFSB
500PU0000102aWjYAI,MVFSB
500PU0000102LKrYAM,MVFSB
500PU0000101g02YAA,MVFSB
500PU00001029WjYAI,MVFSB
500PU0000102MiMYAU,WCFSB
500PU0000102LJEYA2,WCFSB
500PU0000102MC4YAM,WCFSB
500PU0000102MDgYAM,WCFSB
500PU00001026yYYAQ,MVFSB
500PU0000102ZqoYAE,MVFSB
500PU0000101dYQYAY,MVFSB
500PU0000102aTVYAY,MVFSB
500PU00001027kxYAA,MVFSB
500PU0000102UBEYA2,WCFSB
500PU0000101zdmYAA,WCFSB
500PU0000102aRtYAI,WCFSB
500PU0000101ekbYAA,WCFSB
500PU00001028IqYAI,WCFSB
500PU00001021qpYAA,MVFSB
500PU0000102XLyYAM,MVFSB
500PU0000102GrVYAU,MVFSB
500PU0000102HU9YAM,MVFSB
500PU0000101slwYAA,MVFSB
500PU0000101aCNYAY,WCFSB
500PU0000102S9QYAU,WCFSB
500PU0000102UkhYAE,WCFSB
500PU0000102WmUYAU,WCFSB
500PU0000102Sz2YAE,WCFSB
500PU0000102X5rYAE,WCFSB
500PU000010271kYAA,MVFSB
500PU0000102DP0YAM,MVFSB
500PU0000102L7zYAE,MVFSB
500PU0000101jlsYAA,MVFSB
500PU0000101kgSYAQ,MVFSB
500PU0000100J8eYAE,MVFSB
500PU0000102aN3YAI,MVFSB
500PU00001024bmYAA,MVFSB
500PU0000102M8qYAE,MVFSB
500PU0000102WTBYA2,MVFSB
500PU0000101dtRYAQ,MVFSB
500PU0000102Lr5YAE,MVFSB
500PU0000102PjRYAU,MVFSB
500PU0000102aGbYAI,MVFSB
500PU0000100WndYAE,MVFSB
500PU0000101k8XYAQ,MVFSB
500PU0000101fgfYAA,MVFSB
500PU0000102ZsQYAU,MVFSB
500PU0000102EcmYAE,MVFSB
500PU0000102JsWYAU,MVFSB
500PU0000102UzDYAU,MVFSB
500PU00001022bZYAQ,MVFSB
500PU0000102PbNYAU,MVFSB
500PU0000102TlOYAU,MVFSB
500PU000010223nYAA,MVFSB
500PU0000101jkDYAQ,MVFSB
500PU000010268uYAA,MVFSB
500PU0000101uO0YAI,MVFSB
500PU0000102WUkYAM,MVFSB
500PU0000101pbBYAQ,MVFSB
500PU0000102IGYYA2,MVFSB
500PU0000101fIPYAY,MVFSB
500PU0000102XSQYA2,MVFSB
500PU0000101rI4YAI,MVFSB
500PU0000100KnrYAE,MVFSB
500PU0000102SPWYA2,MVFSB
500PU0000101fC2YAI,MVFSB
500PU0000102a25YAA,MVFSB
500PU0000102a0TYAQ,MVFSB
500PU0000101qwwYAA,MVFSB
500PU0000102IDKYA2,MVFSB
500PU0000102JuDYAU,MVFSB
500PU0000101rDGYAY,MVFSB
500PU0000101hddYAA,MVFSB
500PU0000101cUEYAY,MVFSB
500PU0000102PebYAE,MVFSB
500PU0000101kI8YAI,MVFSB
500PU00001029TNYAY,MVFSB
500PU0000101rTMYAY,MVFSB
500PU0000102IZsYAM,MVFSB
500PU000010254tYAA,MVFSB
500PU0000102GPzYAM,MVFSB
500PU0000102UMVYA2,MVFSB
500PU0000102AfdYAE,MVFSB
500PU0000102VteYAE,MVFSB
500PU0000102UG2YAM,MVFSB
500PU00001029MyYAI,MVFSB
500PU00001029DGYAY,MVFSB
500PU0000101wUXYAY,MVFSB
500PU00001026c2YAA,MVFSB
500PU000010205DYAQ,MVFSB
500PU0000102TjqYAE,MVFSB
500PU0000102YmgYAE,MVFSB
500PU0000101kI7YAI,MVFSB
500PU0000102S4aYAE,MVFSB
500PU0000102YwMYAU,MVFSB
500PU00001026ouYAA,MVFSB
500PU0000101klCYAQ,MVFSB
500PU0000102VH0YAM,MVFSB
500PU0000102V0pYAE,MVFSB
500PU0000100vcEYAQ,MVFSB
500PU00001025hWYAQ,MVFSB
500PU0000101h4BYAQ,MVFSB
500PU0000101PooYAE,MVFSB
500PU0000102E1gYAE,MVFSB
500PU0000102SXeYAM,MVFSB
500PU0000101p8CYAQ,MVFSB
500PU0000101cr1YAA,MVFSB
500PU0000102FDpYAM,MVFSB
500PU0000102YGQYA2,MVFSB
500PU0000102D0kYAE,MVFSB
500PU0000101zYzYAI,WCFSB
500PU00001029WiYAI,MVASB
500PU0000101rMzYAI,MVFSB
500PU0000101QszYAE,WCFSB
500PU00001027hiYAA,WCFSB
500PU0000102JquYAE,WCFSB
500PU000010267JYAQ,MVFSB
500PU00001023XhYAI,WCFSB
500PU0000102ZdtYAE,WCFSB
500PU0000102N4wYAE,MVFSB
500PU0000102Pl7YAE,MVFSB
500PU0000102O2dYAE,MVFSB
500PU00001026wtYAA,MVFSB
500PU0000102YpuYAE,WCFSB
500PU0000102XQoYAM,WCFSB
500PU0000102NUiYAM,WCFSB
500PU0000101pbAYAQ,WCFSB
500PU0000101ty6YAA,WCFSB
500PU000010242FYAQ,MVFSB
500PU0000101jyoYAA,WCFSB
500PU0000102ZXRYA2,WCFSB
500PU0000102IlCYAU,WCFSB
500PU0000102SXdYAM,WCFSB
500PU0000101uCcYAI,MVFSB
500PU000010200LYAQ,MVFSB
500PU0000102YjWYAU,MVFSB
500PU0000102K0aYAE,MVFSB
500PU0000102ZSbYAM,MVFSB
500PU0000102ErIYAU,WCFSB
500PU0000102ZPNYA2,WCFSB
500PU0000101ypkYAA,MVFSB
500PU0000102TS4YAM,MVFSB
500PU0000101of9YAA,MVFSB
500PU0000101go3YAA,MVFSB
500PU0000102BVEYA2,MVFSB
500PU000010279qYAA,WCFSB
500PU0000102QApYAM,WCFSB
500PU0000102ZNlYAM,WCFSB
500PU0000102PoFYAU,WCFSB
500PU0000102GrUYAU,WCFSB
500PU0000101O4nYAE,MVFSB
500PU0000102ZKXYA2,MVFSB
500PU0000102ZIvYAM,MVFSB
500PU00001027UrYAI,MVFSB
500PU0000102BrpYAE,MVFSB
500PU0000102ZHJYA2,WCFSB
500PU0000102ANrYAM,WCFSB
500PU00001029pzYAA,WCFSB
500PU00001021qoYAA,WCFSB
500PU0000102ZCTYA2,WCFSB
500PU0000101tgNYAQ,MVFSB
500PU00001023eCYAQ,MVFSB
500PU0000102T2FYAU,MVFSB
500PU0000101WwmYAE,MVFSB
500PU00001021FkYAI,MVFSB
500PU00001028veYAA,WCFSB
500PU0000102TBwYAM,WCFSB
500PU00001023hQYAQ,WCFSB
500PU0000101lFrYAI,WCFSB
500PU00001028kCYAQ,MVFSB
500PU0000101i52YAA,MVFSB
500PU00001026s8YAA,MVFSB
500PU0000102Z4PYAU,WCFSB
500PU0000102WjGYAU,WCFSB
500PU0000102EG9YAM,WCFSB
500PU0000102Z2nYAE,WCFSB
500PU0000102OqaYAE,WCFSB
500PU0000101OXlYAM,MVFSB
500PU0000101TCSYA2,MVFSB
500PU0000101rbPYAQ,MVFSB
500PU0000102PjQYAU,WCFSB
500PU0000101f2EYAQ,WCFSB
500PU0000101qc6YAA,WCFSB
500PU0000102YzZYAU,WCFSB
500PU00001027gEYAQ,WCFSB
500PU0000101qLzYAI,WCFSB
500PU0000101tEvYAI,WCFSB
500PU0000101nhSYAQ,WCFSB
500PU0000102Y3WYAU,WCFSB
500PU0000102WJTYA2,MVFSB
500PU0000102KBuYAM,MVFSB
500PU0000102WPuYAM,MVFSB
500PU000010251YYAQ,MVFSB
500PU0000102Xc6YAE,MVFSB
500PU0000102DvAYAU,MVFSB
500PU0000102KocYAE,WCFSB
500PU0000102Yt7YAE,MVFSB
500PU00001023izYAA,MVFSB
500PU0000101cimYAA,WCFSB
500PU0000102YOVYA2,WCFSB
500PU0000102NeOYAU,MVFSB
500PU0000102PQ4YAM,MVFSB
500PU0000101tQHYAY,WCFSB
500PU0000102C4hYAE,WCFSB
500PU0000101j4MYAQ,WCFSB
500PU0000101xKDYAY,WCFSB
500PU0000101y89YAA,WCFSB
500PU0000101lNyYAI,WCFSB
500PU0000102GppYAE,WCFSB
500PU0000102OVbYAM,WCFSB
500PU0000101uJ3YAI,WCFSB
500PU0000101iZnYAI,WCFSB
500PU0000101xiNYAQ,WCFSB
500PU00001029DFYAY,WCFSB
500PU0000102GrTYAU,WCFSB
500PU0000101UdBYAU,WCFSB
500PU0000102MqQYAU,WCFSB
500PU0000101pL4YAI,WCFSB
500PU00001021EDYAY,WCFSB
500PU000010276dYAA,WCFSB
500PU0000102PBWYA2,WCFSB
500PU0000101vgWYAQ,WCFSB
500PU000010259aYAA,WCFSB
500PU0000102Kv3YAE,WCFSB
500PU0000102USxYAM,WCFSB
500PU0000102MC2YAM,WCFSB
500PU0000102W6YYAU,WCFSB
500PU00000zykpfYAA,WCFSB
500PU0000101tmsYAA,WCFSB
500PU0000102RelYAE,WCFSB
500PU0000102VAUYA2,WCFSB
500PU0000102HdoYAE,WCFSB
500PU0000102YZlYAM,WCFSB
500PU0000102YY9YAM,WCFSB
500PU0000102ShHYAU,WCFSB
500PU00001028qeYAA,WCFSB
500PU0000101xiMYAQ,WCFSB
500PU0000102YUvYAM,WCFSB
500PU0000102JUIYA2,WCFSB
500PU0000101TkEYAU,WCFSB
500PU0000102V8tYAE,WCFSB
500PU0000101yZfYAI,WCFSB
500PU0000101l2pYAA,WCFSB
500PU00001028SWYAY,WCFSB
500PU0000102YOUYA2,WCFSB
500PU0000102EUdYAM,WCFSB
500PU0000102UZQYA2,WCFSB
500PU0000102V2UYAU,WCFSB
500PU0000102RWgYAM,MVFSB
500PU0000101nmGYAQ,MVFSB
500PU0000101DkRYAU,MVFSB
500PU0000101dlMYAQ,WCFSB
500PU0000102UMUYA2,MVFSB
500PU0000101YgoYAE,MVFSB
500PU0000101wG3YAI,MVFSB
500PU0000102JsVYAU,MVFSB
500PU0000102DC0YAM,MVFSB
500PU0000101ma7YAA,MVFSB
500PU0000102EBLYA2,MVFSB
500PU0000102CpUYAU,MVFSB
500PU0000101PNPYA2,MVFSB
500PU0000102NpgYAE,MVFSB
500PU0000102X4EYAU,MVFSB
500PU0000102No3YAE,MVFSB
500PU0000101p1gYAA,MVFSB
500PU0000102AR5YAM,MVFSB
500PU000010226tYAA,MVFSB
500PU0000102V2TYAU,MVFSB
500PU0000101rMxYAI,MVFSB
500PU0000102HVkYAM,MVFSB
500PU00001022BoYAI,MVFSB
500PU0000102DgfYAE,MVFSB
500PU0000101jnZYAQ,MVFSB
500PU0000102XyfYAE,MVFSB
500PU0000101pkoYAA,MVFSB
500PU0000102KrnYAE,MVFSB
500PU0000102SuBYAU,MVFSB
500PU0000102CfkYAE,MVFSB
500PU0000102BBqYAM,MVFSB
500PU00001029YDYAY,MVFSB
500PU0000101zYxYAI,MVFSB
500PU0000101zvWYAQ,MVFSB
500PU0000102MSCYA2,MVFSB
500PU00001007ieYAA,MVFSB
500PU0000101fDbYAI,MVFSB
500PU0000102BTcYAM,MVFSB
500PU0000101s19YAA,MVFSB
500PU0000102MjwYAE,MVFSB
500PU0000102CCiYAM,MVFSB
500PU0000102TYUYA2,MVFSB
500PU0000102XsDYAU,MVFSB
500PU0000101nUZYAY,MVFSB
500PU0000102XqbYAE,MVFSB
500PU0000102XozYAE,MVFSB
500PU0000101K9DYAU,MVFSB
500PU0000102XnNYAU,MVFSB
500PU0000101uPWYAY,MVFSB
500PU0000102EzJYAU,MVFSB
500PU0000102RgRYAU,MVFSB
500PU00001026XEYAY,MVFSB
500PU0000102U6MYAU,MVFSB
500PU0000102URLYA2,MVFSB
500PU0000101c66YAA,MVFSB
500PU0000101ZMoYAM,MVFSB
500PU0000101hSRYAY,MVFSB
500PU00001029OXYAY,MVFSB
500PU00001026IbYAI,MVFSB
500PU0000102PGNYA2,MVFSB
500PU0000102PQ3YAM,MVFSB
500PU0000102VdYYAU,MVFSB
500PU00001025O9YAI,MVFSB
500PU0000101zp0YAA,MVFSB
500PU0000102XgvYAE,MVFSB
500PU0000101rUtYAI,MVFSB
500PU00000zydg7YAA,MVFSB
500PU0000101veyYAA,MVFSB
500PU0000101yzPYAQ,MVFSB
500PU0000102TLaYAM,MVFSB
500PU0000102U39YAE,MVFSB
500PU00001023FzYAI,MVFSB
500PU0000102DSBYA2,MVFSB
500PU0000101ijOYAQ,MVFSB
500PU0000101HGBYA2,MVFSB
500PU0000102J4WYAU,MVFSB
500PU0000101O38YAE,MVFSB
500PU0000101tQFYAY,MVFSB
500PU00001020GQYAY,MVFSB
500PU0000102EBKYA2,MVFSB
500PU0000102TbkYAE,MVFSB
500PU0000101YoqYAE,MVFSB
500PU0000101fbrYAA,MVFSB
500PU0000102P3UYAU,MVFSB
500PU00001021NlYAI,MVFSB
500PU0000102ANpYAM,MVFSB
500PU0000101uPVYAY,MVFSB
500PU0000101djdYAA,MVFSB
500PU0000102Qu0YAE,MVFSB
500PU00001024iGYAQ,WCFSB
500PU0000102N3IYAU,WCFSB
500PU0000101DKdYAM,WCFSB
500PU0000101lNxYAI,MVFSB
500PU00001024zwYAA,WCFSB
500PU0000102PD9YAM,MVFSB
500PU0000101sp7YAA,WCFSB
500PU0000102V0oYAE,MVFSB
500PU000010245cYAA,MVFSB
500PU00001027xrYAA,MVFSB
500PU00001029WgYAI,MVFSB
500PU0000102XU1YAM,MVFSB
500PU0000102TwhYAE,MVFSB
500PU0000102DtYYAU,MVFSB
500PU0000101bN2YAI,MVFSB
500PU0000102XSPYA2,MVFSB
500PU0000102OdiYAE,MVFSB
500PU0000101mgbYAA,MVFSB
500PU0000102ItIYAU,MVFSB
500PU0000101rl0YAA,MVFSB
500PU000010254sYAA,MVFSB
500PU0000101qXHYAY,MVFSB
500PU0000102XNZYA2,MVFSB
500PU0000102BdDYAU,MVFSB
500PU0000101tzsYAA,MVFSB
500PU0000102HNhYAM,MVFSB
500PU0000101nxcYAA,MVFSB
500PU0000101cFjYAI,MVFSB
500PU0000102FvOYAU,MVFSB
500PU0000101hXAYAY,MVFSB
500PU00001025WDYAY,MVFSB
500PU0000101IkVYAU,MVFSB
500PU0000101lamYAA,MVFSB
500PU0000101sVnYAI,MVFSB
500PU00001028aVYAQ,MVFSB
500PU0000102CBAYA2,MVFSB
500PU0000102ImmYAE,MVFSB
500PU0000102USwYAM,MVFSB
500PU0000102XCHYA2,MVFSB
500PU0000101sCTYAY,MVFSB
500PU0000101ucRYAQ,WCFSB
500PU0000101zgwYAA,WCFSB
500PU0000101cr0YAA,WCFSB
500PU0000101VxRYAU,WCFSB
500PU0000102CFzYAM,WCFSB
500PU00001027BRYAY,MVFSB
500PU0000102GMnYAM,WCFSB
500PU0000102X7RYAU,WCFSB
500PU0000102UJGYA2,MVFSB
500PU0000101zx4YAA,MVFSB
500PU00001001EzYAI,WCFSB
500PU0000102LFyYAM,WCFSB
500PU00001027bHYAQ,WCFSB
500PU0000102AFmYAM,WCFSB
500PU0000102F8yYAE,MVFSB
500PU0000102SUMYA2,WCFSB
500PU000010228gYAA,MVFSB
500PU00001021sOYAQ,MVFSB
500PU0000101pL3YAI,MVFSB
500PU0000102AlyYAE,MVFSB
500PU0000102X2bYAE,MVFSB
500PU0000102U7yYAE,WCFSB
500PU00001029EsYAI,MVFSB
500PU0000101E1HYAU,MVFSB
500PU0000101YvLYAU,MVFSB
500PU0000102Ww9YAE,MVFSB
500PU0000102K8dYAE,MVFSB
500PU0000101qdeYAA,MVFSB
500PU0000102WuXYAU,MVFSB
500PU0000101rUsYAI,MVFSB
500PU0000102FTxYAM,MVFSB
500PU0000101by2YAA,MVFSB
500PU00000zyMaXYAU,MVFSB
500PU0000101QWJYA2,MVFSB
500PU0000102Jm5YAE,MVFSB
500PU0000102KDXYA2,MVFSB
500PU0000101w4lYAA,MVFSB
500PU0000101jE4YAI,MVFSB
500PU00001025hUYAQ,MVFSB
500PU0000102WkrYAE,MVFSB
500PU000010248kYAA,MVFSB
500PU0000102OvPYAU,MVFSB
500PU0000102AsQYAU,MVFSB
500PU000010253JYAQ,MVFSB
500PU00001028tuYAA,MVFSB
500PU0000101q0yYAA,MVFSB
500PU00001021SfYAI,MVFSB
500PU00001020OVYAY,MVFSB
500PU0000101j98YAA,MVFSB
500PU00001024iFYAQ,MVFSB
500PU0000102AR4YAM,MVFSB
500PU0000101JmaYAE,MVFSB
500PU0000102IV4YAM,MVFSB
500PU0000102OXDYA2,MVFSB
500PU000010234YYAQ,MVFSB
500PU0000101d2EYAQ,WCFSB
500PU0000102RYJYA2,MVFSB
500PU0000101va6YAA,WCFSB
500PU0000102LO5YAM,WCFSB
500PU0000101YdYYAU,MVFSB
500PU0000101kI6YAI,WCFSB
500PU0000102VwsYAE,WCFSB
500PU0000102QnZYAU,MVFSB
500PU0000102MDfYAM,MVFSB
500PU0000101nESYAY,WCFSB
500PU0000102SZCYA2,WCFSB
500PU0000102NEZYA2,WCFSB
500PU0000101iRcYAI,WCFSB
500PU0000101oAQYAY,MVFSB
500PU0000101sFgYAI,MVFSB
500PU0000101sh6YAA,MVFSB
500PU0000101vn0YAA,MVFSB
500PU0000101enpYAA,MVFSB
500PU0000101ekYYAQ,MVFSB
500PU0000102WXxYAM,MVFSB
500PU00001026fBYAQ,MVFSB
500PU0000102B3oYAE,MVFSB
500PU0000101vgVYAQ,MVFSB
500PU00001024yQYAQ,MVFSB
500PU0000101i1tYAA,MVFSB
500PU00001020MqYAI,MVFSB
500PU0000102KJuYAM,MVFSB
500PU0000102DtXYAU,MVFSB
500PU0000101w1aYAA,MVFSB
500PU0000102WUjYAM,MVFSB
500PU0000102QnYYAU,MVFSB
500PU0000102WPtYAM,MVFSB
500PU0000102WOHYA2,WCFSB
500PU0000101tq6YAA,WCFSB
500PU0000101GgfYAE,MVFSB
500PU0000102WMfYAM,MVFSB
500PU0000102WL3YAM,MVFSB
500PU00001024TtYAI,MVFSB
500PU0000102WGDYA2,MVFSB
500PU0000102WEbYAM,MVFSB
500PU0000102Q5yYAE,MVFSB
500PU0000101uNyYAI,MVFSB
500PU0000101t5HYAQ,MVFSB
500PU0000102NuUYAU,MVFSB
500PU0000101YvKYAU,WCFSB
500PU0000101sFfYAI,MVFSB
500PU0000101j1AYAQ,MVFSB
500PU0000102752YAA,WCFSB
500PU0000102TVGYA2,WCFSB
500PU0000102T8hYAE,MVFSB
500PU0000102UcdYAE,MVFSB
500PU0000101xbvYAA,MVFSB
500PU0000102T8gYAE,MVFSB
500PU0000101ukUYAQ,WCFSB
500PU0000102HU7YAM,WCFSB
500PU0000102VwrYAE,WCFSB
500PU0000101ykvYAA,MVFSB
500PU00001020cyYAA,MVFSB
500PU0000101Z53YAE,MVFSB
500PU0000101P5dYAE,MVFSB
500PU00001021iiYAA,MVFSB
500PU0000102VlaYAE,WCFSB
500PU00001001EyYAI,WCFSB
500PU0000102LPgYAM,WCFSB
500PU0000101yhmYAA,MVFSB
500PU0000102QyqYAE,MVFSB
500PU0000102581YAA,MVFSB
500PU0000102BbgYAE,MVFSB
500PU0000102RziYAE,MVFSB
500PU0000102S7mYAE,MVFSB
500PU0000102JPTYA2,MVFSB
500PU0000102923YAA,MVFSB
500PU00001020EqYAI,MVFSB
500PU0000101lHOYAY,MVFSB
500PU0000102N09YAE,MVFSB
500PU000010240hYAA,MVFSB
500PU0000100iyVYAQ,WCFSB
500PU0000101P5bYAE,MVFSB
500PU00001022mrYAA,MVFSB
500PU0000102MQZYA2,MVFSB
500PU0000102NGBYA2,MVFSB
500PU0000102VlZYAU,MVFSB
500PU0000101boKYAQ,MVFSB
500PU0000101VRDYA2,MVFSB
500PU0000101k8VYAQ,MVFSB
500PU0000101tTUYAY,MVFSB
500PU0000102CmHYAU,MVFSB
500PU0000102FTwYAM,MVFSB
500PU0000101iUsYAI,MVFSB
500PU0000101jPHYAY,MVFSB
500PU00001028PGYAY,MVFSB
500PU0000101m5QYAQ,MVFSB
500PU0000102V2SYAU,MVFSB
